Milk production reduced,Milk abnormal,Udder swollen/hard,Udder warm,Kicking/avoiding milking,Limping/walking unevenly,Lying down more than usual,Standing on one leg often,Visible injuries/swelling (legs/hooves),Reluctance to move,Aggression/anxiety,Nervous/jumpy,Stumbling/trembling/balance issues,Trouble rising/standing,Excessive licking/teeth grinding,Eating normally,Water intake normal,Isolation from herd,Body temperature (°C),Health Condition
1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,40.72680302841148,1
0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,1,39.182656450727634,1
0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,39.79750740045225,1
0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,1,1,0,38.60515882211761,1
0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,38.757880069243264,1
0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,40.33989245825765,2
1,1,1,0,1,0,0,1,0,0,0,0,0,1,1,1,1,0,38.56223174119332,2
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,40.11724665313641,0
1,1,1,0,1,0,0,1,0,0,0,0,1,1,1,1,1,0,39.4148454999154,2
0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,1,39.25193978773912,1
0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,1,37.6666574359652,1
0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,1,0,38.67721750202999,1
0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,40.32927323577825,1
0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1,0,0,38.93640128843914,1
0,1,0,0,1,0,1,1,1,0,1,1,0,0,1,1,1,0,40.11732224232254,2
0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,39.75434140966846,0
0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,1,1,0,39.02273892066767,1
1,1,1,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,40.28963622490814,2
0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,37.38693302580447,1
0,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,39.02862534158001,2
0,0,0,1,1,0,1,0,0,0,0,1,0,1,1,1,1,1,38.43915278100672,2
0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,39.10301548377002,1
0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,39.96744526667962,1
0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,40.22294209086293,1
0,0,0,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,39.62156724063652,2
0,1,0,0,0,0,0,1,1,0,1,0,1,1,0,1,1,1,39.10250488477566,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,38.53486106115702,0
0,0,1,0,0,0,1,1,1,1,0,0,0,1,1,1,1,1,39.09690093553057,2
0,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,1,1,38.191861177782194,2
0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,39.084761677610544,1
0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,39.28114399757988,2
0,0,1,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,37.33510757552335,2
0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1,0,40.17287968065309,1
0,0,1,0,0,0,1,1,1,0,1,1,0,1,1,1,1,1,39.63384727000366,2
0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,1,1,40.708891459808996,1
0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,38.85319973446864,1
1,0,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,0,38.05912433022528,2
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,38.90049955074909,0
0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,41.04498169854188,1
1,0,1,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,38.58045859526098,1
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,37.36219545398506,0
0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,1,0,39.04028815826084,1
0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,39.65587822557638,1
0,0,1,1,1,1,0,0,0,0,0,1,1,1,0,0,1,1,39.669742841744856,2
1,0,0,1,1,0,1,1,1,0,1,0,0,1,0,1,0,0,38.67486378467673,2
1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,40.095994173236576,2
0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,38.67129093940234,1
1,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,38.63903624120729,2
1,0,0,0,0,0,1,1,1,0,1,0,1,1,0,1,1,1,38.246171114190574,1
0,0,1,1,1,0,0,0,0,0,0,1,1,1,0,0,1,1,38.809691256738525,2
1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,38.156015170762785,1
1,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,38.47346884960217,1
0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,38.67203325904249,1
0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,1,0,37.68961601301682,2
0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,39.01569590266319,1
0,0,0,1,1,0,1,0,0,1,1,0,1,0,0,0,1,0,39.81341188833993,2
0,1,1,1,0,1,0,0,0,1,0,1,0,0,0,1,1,1,37.41127601729685,2
1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,1,1,0,38.99509835294449,2
0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,39.81377552447906,1
1,0,1,0,1,0,1,1,1,1,1,0,1,0,1,1,0,0,39.55952064086258,2
0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,1,39.30915036767127,1
0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,37.77476397563156,0
1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,37.38920142369366,1
0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,0,38.26209564475744,1
1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,1,1,0,39.5415978986987,2
0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,1,0,0,38.842885059097156,2
0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,39.20217419670221,2
0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,39.3286030056051,1
0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,38.84330490748227,1
0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,39.77842504971706,1
0,0,0,0,0,1,1,0,1,1,0,0,0,1,1,1,0,0,38.39125673025385,2
0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,1,1,0,39.910843404987126,1
0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,38.66359608656762,1
0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,37.96138236703481,0
0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,39.43874302122287,0
0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,1,0,1,39.637833878641324,2
1,1,1,0,1,0,0,1,0,0,0,0,0,1,1,1,0,0,39.488927217905484,2
0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,39.91116878950627,0
0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,1,1,0,38.993086261097005,2
0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,38.555125333408235,1
0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,1,1,0,38.26745858155344,1
0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,38.26912311692536,0
0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,37.24208362054273,1
0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,1,0,39.138542874922734,1
1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,39.28174460260544,1
0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,1,39.033645233301506,2
0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,38.55343714726688,1
1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,40.23604355033543,1
1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,1,1,38.82619741495666,2
0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,39.34049954566948,0
1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,1,0,39.586380097522365,1
0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,1,0,39.00930953668549,1
0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,38.25659767484996,1
0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,38.278139656612986,1
0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,39.48954170382083,1
0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,38.122018032632205,1
1,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,37.88220048217062,1
0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,40.038854738427595,1
0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0,38.7891672517641,1
1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,39.18397132809277,1
0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,40.54147681262411,1
1,1,1,1,1,1,1,0,1,0,1,0,1,0,0,0,1,0,40.00928769040907,2
1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,38.55197330450552,1
0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,40.42720681132512,1
0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,38.83369351933751,1
1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,37.69238974180599,1
0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,38.0763228177335,1
1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,38.431864192700644,1
0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,1,0,38.0272729071077,1
0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,1,1,0,37.591314611857264,1
0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,38.85026850830317,1
0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,39.1568603107762,0
0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,37.72071323452547,1
1,0,0,1,1,0,0,0,0,1,1,0,1,1,0,1,1,1,37.20760294865514,2
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,39.760140534668444,0
0,0,1,0,0,0,1,0,1,1,1,1,0,1,0,1,1,1,38.619199141478795,2
0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,39.62379262008685,2
1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,38.401205221901286,1
0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,39.136019207233154,1
0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,39.471439685792035,1
0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,38.51665956264981,0
0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,39.400387919770495,1
0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,38.9857063989666,1
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,41.01749361144427,0
1,1,1,0,1,0,0,1,0,0,0,0,0,1,1,1,1,0,39.83060551808813,2
0,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,1,0,37.43389994487683,2
0,1,1,0,0,0,0,0,1,0,1,1,0,0,1,1,1,0,38.685223817317656,1
0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,1,1,0,38.445649807919004,1
0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,1,1,40.07455793532225,2
1,0,0,0,1,0,0,0,0,1,1,1,0,1,0,1,0,0,40.18541391898253,1
0,1,1,0,0,1,0,0,1,1,1,1,0,0,0,1,1,0,38.81911368108688,2
0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,38.689287523507545,1
0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,39.17328259895214,1
0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,38.393550933088086,1
0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,38.41303711431974,1
0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,38.78762333494227,1
0,0,0,1,1,0,1,0,1,0,0,0,0,1,1,1,1,0,38.51188743880743,2
1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,38.79630267617184,2
0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,1,1,0,37.858012829872536,2
0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0,40.23910199849943,1
1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,38.80276902456424,2
0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,39.669002739987285,1
1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,38.75754137256979,1
0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,38.64034291392959,1
1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,40.00300004267131,1
0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,1,39.823243360419454,1
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,40.0897919727717,1
0,1,0,0,0,1,0,0,1,1,0,1,1,0,1,1,0,0,39.36711187666185,1
1,1,1,1,0,1,0,0,1,0,0,1,0,0,1,1,1,1,38.94841915749608,2
0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,39.055197755916176,1
1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,1,39.3875272666381,1
1,1,1,1,0,1,0,0,0,0,0,1,1,0,1,0,1,0,38.398859073609266,2
1,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,39.22008411368316,2
1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,39.30416788411907,1
0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,37.94000848730177,0
0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,39.67079633327447,1
0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,1,1,0,39.21669539590793,1
0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,39.35482066721394,1
0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,1,0,38.681544102728324,1
0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,38.61544421537262,1
0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,37.909012570669375,1
0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,39.07573725298752,1
0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,38.30493359341184,0
0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,39.39614334644403,0
1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,38.734017139451325,1
0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,38.705922037936105,1
1,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,37.77095419891705,1
1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,38.03799568503891,1
0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,39.41955447064694,1
0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,38.104898803676996,1
0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,39.57488254964399,1
0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0,39.955908086684055,1
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,39.1181922539844,1
0,1,0,1,1,1,1,0,0,0,1,1,0,0,0,1,1,0,39.50521089915039,2
0,0,0,1,1,1,0,0,0,1,1,1,0,1,0,1,0,0,38.325657473617404,1
0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,40.61792797509466,1
0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,39.004542652682545,1
0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,39.4230575096358,2
0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,37.8295919955487,1
0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,39.27988199361912,0
1,1,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,38.14156241389408,1
0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,39.32007527256638,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,39.98984198108055,1
0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,1,39.7520814491894,1
0,1,1,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,38.24734075635562,2
1,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,1,39.4209503408577,2
0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,39.80416299686745,1
1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,1,38.630989343004636,1
0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,40.345279946374525,1
0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,37.656951429757335,2
1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,1,0,39.464714330358966,1
0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,1,0,0,39.0209593414706,1
0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,39.34818324407468,1
0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,1,1,38.54037703759361,2
0,0,0,0,0,1,1,0,1,1,0,0,0,1,1,1,0,1,39.26024608371014,2
0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,39.85020060741015,1
0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,39.31699349235699,1
1,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,39.00269703884203,2
0,1,1,0,0,0,0,1,0,0,1,1,1,0,1,1,1,0,37.9121042020535,2
0,1,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,39.29352691102481,2
0,0,0,1,0,1,1,0,0,1,0,1,0,0,1,1,1,0,38.45436928795504,2
0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,38.53717812140598,1
0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,38.805381134631524,1
1,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,38.63802718905168,2
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,37.41895744066671,1
1,0,0,1,1,0,1,0,0,0,0,0,0,1,1,1,1,1,37.7148926353567,2
0,0,1,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0,37.99873207138122,2
1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,38.10426265277036,1
0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,40.09157452060622,1
0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,38.466078598433946,1
0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,1,0,38.496356804665595,1
1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,38.942670962863396,1
0,1,1,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,38.944330528704,2
0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,38.88585405434447,1
0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,38.78168912661709,1
0,0,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,1,40.66706254350398,2
0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,39.35968570067042,1
0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,38.93249912214889,1
1,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,0,39.402940436323334,2
0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,1,1,1,38.67343116549474,1
0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,39.65665051649105,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,39.37316490050804,0
1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,1,0,38.91264493152738,1
0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,38.41536494464433,1
1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,38.96948500001866,1
0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,38.64130915461349,0
0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,38.49102705584651,1
0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,39.2847760912604,1
0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,39.9568550704086,1
0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,38.365098223275325,1
0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,38.66887836860701,1
0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,1,1,39.88236493094951,1
1,1,0,1,1,0,0,1,1,1,0,0,0,0,0,0,1,0,40.41507221120052,1
0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,39.13176525090958,1
0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,38.77551261333569,1
0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,38.932203748147856,1
0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,39.83824821395788,1
1,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,39.6717639862043,1
0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,38.31668555086144,1
0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,38.82147080981248,0
1,1,0,0,1,0,1,1,0,0,0,1,0,0,0,1,1,0,40.21090749867318,2
0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,38.130883877425546,1
0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,39.81904297591562,1
0,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,1,0,37.88524767906711,2
0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,39.60035923459618,1
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,38.09435657372931,0
0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,38.66911983058555,1
0,0,0,1,0,0,1,1,0,1,0,0,1,0,1,1,1,0,38.21355703524675,2
1,0,0,0,0,0,1,0,0,1,0,1,0,1,1,1,0,0,37.94101696533091,2
1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,39.183822164497535,1
0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,39.366132859376606,1
0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,40.812364512003455,1
0,0,0,0,1,0,1,1,0,1,1,0,1,0,1,1,0,0,40.13084000088028,2
0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,1,1,39.17830071380193,1
0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,1,1,38.77167549162883,1
0,0,0,1,0,0,0,1,1,1,0,0,1,0,1,0,1,1,38.7021123635642,2
0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,39.728493333469665,1
0,0,0,0,1,0,1,1,1,1,1,0,1,0,1,1,1,0,40.59546435896698,2
0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,1,39.3047390902051,2
0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,1,1,1,39.07762900010256,2
1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,38.79625087293452,1
0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,39.11628501926447,1
0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,39.32369597790058,1
0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,38.94532284287447,1
1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,39.84261390987552,1
0,0,0,1,0,1,0,0,0,1,1,1,0,1,1,1,1,0,38.47682942196313,2
0,1,1,0,0,1,1,0,1,0,1,0,1,0,0,0,1,0,38.88118070540566,2
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,39.032813380184606,0
0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,38.35086597598872,1
1,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,38.832434772067124,2
0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,40.27030401438485,1
0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,38.29290343237978,1
0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,39.33147760869898,1
0,0,1,1,0,0,1,0,1,0,1,1,1,1,1,1,1,1,39.34457530184751,2
0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,1,39.1146761356995,1
1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,0,39.5703803052094,2
0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,40.539691942486236,0
0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,39.80722300983784,1
0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,1,1,1,39.10757678655008,2
1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,39.86992325327001,1
0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,1,0,38.68854271476312,1
0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,39.29291580271321,1
0,0,1,1,0,1,0,1,0,0,1,0,1,1,1,1,1,0,38.62884698614982,2
0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,38.14849076959356,1
1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,38.596339255839304,1
1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,1,39.31937128739442,1
0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,38.70263264825325,1
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,40.601562854267094,1
0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,39.191966882791476,1
0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,41.37943016647581,1
0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,1,0,38.157642936690536,1
0,0,1,0,0,0,1,0,1,0,1,1,0,1,1,1,1,1,39.673812956117324,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,38.79645012559392,0
0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,38.91839143452972,1
1,0,1,0,0,1,1,1,0,0,0,0,1,0,1,1,1,0,38.538224143087824,2
0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,39.37848203861815,1
0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,39.708429792942034,1
0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,39.74420727791935,1
0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,1,0,38.570876898818106,2
0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,1,1,0,38.37847913649127,2
